file,status,duration_sec,shot_length_mean_sec,shot_length_median_sec,shots_per_min,shot_count,cuts_per_min,shot_length_cv,color_saturation_mean,color_saturation_temporal_var,motion_mean,motion_peak,flashing_events_per_min,audio_rms_mean,audio_rms_peak,audio_rms_temporal_var,audio_dynamic_range_db,audio_available,sensory_load_score,sensory_load_audio_available,sensory_load_pacing,sensory_load_saturation,sensory_load_motion,sensory_load_flashing,sensory_load_audio
Evangelion - 04.mp4,ok,1383.78,4.582,3.003,13.095,302,13.051,1.279,0.4961,0.0304,0.0561,0.5937,7.805,0.07331,0.35108,0.003708,13.6,True,0.2665,True,0.2175,0.4961,0.0561,0.2602,0.3665
